	I-KO-1	I-KO-2	I-KO-3	I-KO-4	I-KO-BAC	I-WT-1	I-WT-2	I-WT-3	I-WT-4	I-WT-BAC	II-KO-1	II-KO-2	II-KO-3	II-KO-BAC	II-KO-IL17-1	II-KO-IL17-2	II-KO-IL17-3	II-KO-IL17-4	II-KO-IL17-5	II-KO-IL17-6	II-WT-1	II-WT-2	II-WT-3	II-WT-BAC	IIIA-KO-1	IIIA-KO-2	IIIA-KO-3	IIIA-KO-BAC	IIIA-WT-1	IIIA-WT-2	IIIA-WT-3	IIIA-WT-BAC	IIIB-KO-1	IIIB-KO-2	IIIB-KO-3	IIIB-KO-4	IIIB-KO-BAC	IIIB-WT-1	IIIB-WT-2	IIIB-WT-3	IIIB-WT-BAC
II-WT-1	0.4775535551527975	0.39774301201404444	0.4003174243969144	0.48781428869687665	0.36660561677196263	0.4535691708553841	0.4770660342623218	0.44389601140847473	0.44470380839927875	0.41574430540922164	0.23986104177319306	0.15978142645650614	0.2894701548300595	0.36303735515773833	0.2097815713737803	0.1852812822172485	0.20976734737532227	0.2480697912030659	0.17943687803569408	0.2239195071773998	0.0	0.1495618276986628	0.228147361030823	0.45512066554819436	0.22876769006518505	0.2696164516615144	0.3977706354577486	0.4453882123179736	0.2552549512316109	0.1835865648667409	0.2852702984842001	0.4373057719523919	0.2608898093114463	0.27720447053450537	0.312871415677195	0.3478086918553956	0.36896100355271383	0.28753195732217823	0.31531507874838866	0.325510799513266	0.44241839108521686
II-WT-2	0.4062002794057563	0.3729691834014901	0.3806666969182435	0.4200598784119111	0.4495271647349571	0.41461668303770643	0.407549019171876	0.36478284541743355	0.3755598274942122	0.4782271620787434	0.15104735088999618	0.10432206180554535	0.17662528946792272	0.44479849491619905	0.1616095946090325	0.17413705573032964	0.16270193255288032	0.20341088830333356	0.22453086898968658	0.21413700233113048	0.1495618276986628	0.0	0.21423230953088307	0.5250782007819323	0.1778805668075819	0.30187278864790434	0.30757413515995957	0.5178890979022219	0.16858768070336025	0.1406599647504167	0.2321720681929454	0.507113874524935	0.29588725615987377	0.36088299513438826	0.39027665563964525	0.29894634912822377	0.4465940765751168	0.30855675081113465	0.39092966755702124	0.35663844380054127	0.5061086957486085
II-WT-3	0.41458127806541223	0.4084064603854081	0.3864714225003914	0.42799163751001684	0.40277357435426564	0.39043684483850255	0.41569125501104515	0.37411632125530137	0.38126106402918786	0.435611091722445	0.1715261401056996	0.13231700015471912	0.17067139669618814	0.36607920694342744	0.1675762112893693	0.1514678628129907	0.19294898547202077	0.12706756177314849	0.18655933694527968	0.274499897647391	0.228147361030823	0.21423230953088307	0.0	0.47863929699694574	0.11876342889164175	0.26501840242730873	0.31793877517153063	0.444124273161603	0.13338133068354574	0.2321336241272956	0.24226821346448	0.45206263156122356	0.3364939067437212	0.29824766287363397	0.39132745116075324	0.26800174445176966	0.4142676068767287	0.2378885204103726	0.3675231172354535	0.33021604727539583	0.4559896563392666
II-WT-BAC	0.6354001274969762	0.5744536436191914	0.5522463441010693	0.637606571722069	0.2377897211181985	0.6285148716847176	0.6387014391793338	0.6455393051466025	0.5958869209492295	0.25435146140680814	0.5188226723441576	0.4959610492938634	0.5491304968661972	0.3248684879607731	0.5171750508026751	0.48943396239721676	0.512919547810736	0.4946223079313189	0.48037245743537943	0.49687361949255526	0.45512066554819436	0.5250782007819323	0.47863929699694574	0.0	0.5198713274945649	0.40332094633985305	0.6185094664192232	0.19464531272276211	0.4958832031335596	0.5220742259165375	0.47562882329328576	0.11304003538034135	0.5185209883145202	0.47878974493748083	0.5177062797646365	0.531738806542602	0.23910147755262576	0.4802693286546004	0.4826979928078603	0.5277907976737617	0.17788423893397654
IIIA-KO-1	0.35171880295533586	0.3680119101406995	0.3627256527747077	0.3686697097364541	0.4411956173468989	0.3504503202800351	0.3547685683424528	0.30384116901090913	0.3455278711374462	0.4666528864904127	0.12669438147984138	0.08513678141865504	0.10676093352273701	0.3992949827801591	0.10829322007835414	0.11639234834635126	0.14708464421845585	0.06210593572264736	0.1277858703253982	0.2406166585109536	0.22876769006518505	0.1778805668075819	0.11876342889164175	0.5198713274945649	0.0	0.2730557620609779	0.22556523216144886	0.48571805557779757	0.12796413725051167	0.14032947206587834	0.2149545592154137	0.49391881626469886	0.30756297897570234	0.2739445353070091	0.3783704992626316	0.19246500840612235	0.416666668403325	0.20719868621285786	0.36982907403763826	0.27327653892282067	0.49911312474573327
IIIA-KO-2	0.5181635375783264	0.4607951975586673	0.45359617916450157	0.5266057884512861	0.38383067613967575	0.48824998310757	0.5168306908599274	0.48857163005118537	0.4408171568310202	0.43787844486894634	0.3095677263848597	0.24993232459088513	0.33879931606579744	0.3870493346169018	0.2860353223925951	0.2574420925605148	0.27484159337078523	0.2723660010623869	0.2926343439104872	0.30114781571834254	0.2696164516615144	0.30187278864790434	0.26501840242730873	0.40332094633985305	0.2730557620609779	0.0	0.43542770682057824	0.40589549072520953	0.2929748127353572	0.31864162745826696	0.2141328687741388	0.38521943701644934	0.3711528480180674	0.3591349928348725	0.3904404160597633	0.3720602201196876	0.4227551072182614	0.34091783049867225	0.36416776813729523	0.38127004573570095	0.4288248206976632
IIIA-KO-3	0.22405402863598622	0.29941443630827286	0.41575402119524585	0.26274760741881154	0.5507223252589907	0.24772659339483658	0.24513511241456074	0.10842037999359845	0.3201964805988596	0.5660119725434376	0.2644303502503078	0.28758518513268094	0.19241572501497542	0.5168761341304684	0.29316512953797635	0.31471286333280724	0.3243318704816605	0.27244511428146007	0.31360790743262085	0.3993214801114562	0.3977706354577486	0.30757413515995957	0.31793877517153063	0.6185094664192232	0.22556523216144886	0.43542770682057824	0.0	0.5917867166843933	0.2886957232192744	0.31817744924450025	0.37045151115869623	0.5940387208440016	0.4425776025614786	0.42562125343865354	0.5084417178403214	0.2665365045568445	0.5334968583354256	0.3265229857050615	0.5048081877906412	0.40913168255681487	0.5971549393388444
IIIA-KO-BAC	0.6091525367370516	0.5623482021352212	0.5379567054694877	0.612040332830477	0.23362010997400706	0.6026385103273515	0.6132948641856981	0.6199183131987813	0.5744079336227017	0.2602637810268292	0.5018691445229678	0.4870764973920111	0.5169478789486746	0.2231007570006494	0.48537400175158074	0.4559178346232485	0.4701567732064272	0.4586206603730476	0.46047789775925696	0.47781723257696584	0.4453882123179736	0.5178890979022219	0.444124273161603	0.19464531272276211	0.48571805557779757	0.40589549072520953	0.5917867166843933	0.0	0.4697535685516278	0.5049627882169028	0.47791235606519067	0.22022026112191173	0.5019892850596785	0.453471550071587	0.49790199863056855	0.5012242058115639	0.24409811330487471	0.45007835252053113	0.4722646023825407	0.5101475726899354	0.18543908420102065
IIIA-WT-1	0.3639628305041989	0.3663123264971393	0.3522077124373746	0.38019325490277217	0.42743969299398177	0.3621335205393546	0.36660787432142833	0.35057950410557764	0.3684310486286228	0.4328260878004134	0.19834557511706774	0.1204214786275144	0.17017372611647577	0.3921231978728168	0.13074632477345585	0.14295010968761446	0.1692102064529535	0.11688272739801647	0.1980795733976691	0.27512631375736163	0.2552549512316109	0.16858768070336025	0.13338133068354574	0.4958832031335596	0.12796413725051167	0.2929748127353572	0.2886957232192744	0.4697535685516278	0.0	0.20191273212186592	0.18634353034384252	0.4875238149948049	0.3334734781024137	0.3006147999289761	0.4027268207360377	0.27129614075883596	0.44445037888078365	0.2674235568978256	0.37547298973706794	0.3380492970892993	0.4746304975443101
IIIA-WT-2	0.3882140607290547	0.38216568763470804	0.40041573778964074	0.40306148194319824	0.42462675966277125	0.38533735090243065	0.39009585728148294	0.37591803175917804	0.396293635167857	0.47986671201357145	0.1762172258896858	0.15411620387403305	0.2156185656533088	0.4158991119773028	0.12494883887756353	0.15026583333694657	0.11045514898660241	0.15372558510138304	0.1470526982019385	0.14698360397452595	0.1835865648667409	0.1406599647504167	0.2321336241272956	0.5220742259165375	0.14032947206587834	0.31864162745826696	0.31817744924450025	0.5049627882169028	0.20191273212186592	0.0	0.24649625453310445	0.5081678444483669	0.28030718076540234	0.32202596465543193	0.36175462223574195	0.2912422866125407	0.4196892357056163	0.2917157278945615	0.37702743399606414	0.3227133355270274	0.5025815193183295
IIIA-WT-3	0.43638598866881645	0.4013486768086565	0.39861339383969324	0.4486605759626567	0.4386938067315171	0.4316802914717622	0.43690350892200835	0.4261111461083603	0.4208322324515633	0.4542726613131346	0.24975026689689372	0.176323584756396	0.2676586225904056	0.4358861657444889	0.21496069097810716	0.2083786919715553	0.25861886881734875	0.16926688115279456	0.24557848902850632	0.2884697317836633	0.2852702984842001	0.2321720681929454	0.24226821346448	0.47562882329328576	0.2149545592154137	0.2141328687741388	0.37045151115869623	0.47791235606519067	0.18634353034384252	0.24649625453310445	0.0	0.46907639467595175	0.3700013800513659	0.35393213997987427	0.399070792593888	0.3265186459460544	0.4375406820152743	0.32799343500990036	0.3536606907867387	0.37044547798159305	0.49264537638596884
IIIA-WT-BAC	0.6284986726992502	0.564812068071859	0.5395644569617677	0.6297213509657863	0.21906071086275689	0.6151145605953389	0.6319872143598049	0.6242307881255824	0.5734928997523576	0.24559155087545628	0.4931433728932076	0.47643819646733143	0.5238039593497692	0.30947999961763656	0.4997583363021325	0.4714169456160949	0.49568678195829236	0.47633794263517226	0.46207514118042875	0.48120793710191495	0.4373057719523919	0.507113874524935	0.45206263156122356	0.11304003538034135	0.49391881626469886	0.38521943701644934	0.5940387208440016	0.22022026112191173	0.4875238149948049	0.5081678444483669	0.46907639467595175	0.0	0.5175837924599747	0.4747813681334379	0.5074362211359198	0.5248251540097966	0.2186610287277762	0.4703693822733478	0.48047229529871455	0.5165253298884048	0.18921712242593242
IIIB-KO-1	0.512680572467022	0.44410813020218837	0.43017925121673706	0.5119141698819604	0.47172304209861493	0.48791368743380076	0.5019068305555962	0.49359402810195024	0.4732270628394502	0.49375684336387204	0.3309621003565921	0.31515338173978774	0.34776851889396476	0.46059493215603525	0.27975785672352843	0.2659946554462334	0.266134796788898	0.3177717067814889	0.3319572609429547	0.31767586796152	0.2608898093114463	0.29588725615987377	0.3364939067437212	0.5185209883145202	0.30756297897570234	0.3711528480180674	0.4425776025614786	0.5019892850596785	0.3334734781024137	0.28030718076540234	0.3700013800513659	0.5175837924599747	0.0	0.1726678190982054	0.21047810644672554	0.281654885782683	0.47338499237583215	0.25618415108462517	0.226241241909251	0.1389706815925274	0.5033743070693414
IIIB-KO-2	0.48910457774471594	0.4274851502040116	0.396621532516199	0.48878845568001894	0.42672270887203473	0.45413941824760357	0.47820589090281357	0.4808314060931822	0.47471115564535926	0.45031576950996527	0.3216727985623096	0.2943944391066087	0.3289282242753961	0.3976080680895928	0.27217286812918484	0.2580063571478873	0.29772762079562637	0.27167011735277874	0.25820254396102416	0.35009548059478285	0.27720447053450537	0.36088299513438826	0.29824766287363397	0.47878974493748083	0.2739445353070091	0.3591349928348725	0.42562125343865354	0.453471550071587	0.3006147999289761	0.32202596465543193	0.35393213997987427	0.4747813681334379	0.1726678190982054	0.0	0.1756173289719335	0.25821130247371954	0.41627876564764116	0.1574646588892168	0.16392313988913015	0.13265117865662085	0.46869014388802877
